,data_type,image_file_name,audio_file_name,speaker,label
83,combined-audio-image,IMG_4375.JPG,5_theo_43.wav,theo,5
84,combined-audio-image,IMG_4851.JPG,5_yweweler_28.wav,yweweler,5
85,combined-audio-image,IMG_4599.JPG,5_nicolas_45.wav,nicolas,5
86,combined-audio-image,IMG_4271.JPG,5_jackson_7.wav,jackson,5
87,combined-audio-image,IMG_4831.JPG,5_theo_29.wav,theo,5
88,combined-audio-image,IMG_4176.JPG,5_nicolas_3.wav,nicolas,5
89,combined-audio-image,IMG_4281.JPG,5_yweweler_44.wav,yweweler,5
90,combined-audio-image,IMG_4971.JPG,5_nicolas_10.wav,nicolas,5
91,combined-audio-image,IMG_5680.JPG,5_nicolas_49.wav,nicolas,5
92,combined-audio-image,IMG_4396.JPG,5_nicolas_32.wav,nicolas,5
93,combined-audio-image,IMG_4730.JPG,5_theo_12.wav,theo,5
94,combined-audio-image,IMG_5106.JPG,5_jackson_25.wav,jackson,5
95,combined-audio-image,IMG_4821.JPG,5_jackson_17.wav,jackson,5
96,combined-audio-image,IMG_1224.JPG,5_yweweler_42.wav,yweweler,5
97,combined-audio-image,IMG_4343.JPG,5_jackson_27.wav,jackson,5
98,combined-audio-image,IMG_1317.JPG,5_theo_21.wav,theo,5
99,combined-audio-image,IMG_5923.JPG,5_theo_33.wav,theo,5
100,combined-audio-image,IMG_1326.JPG,4_yweweler_31.wav,yweweler,4
101,combined-audio-image,IMG_5659.JPG,4_theo_17.wav,theo,4
102,combined-audio-image,IMG_4850.JPG,4_yweweler_10.wav,yweweler,4
103,combined-audio-image,IMG_5629.JPG,4_jackson_46.wav,jackson,4
104,combined-audio-image,IMG_1233.JPG,4_nicolas_43.wav,nicolas,4
105,combined-audio-image,IMG_5901.JPG,4_theo_13.wav,theo,4
106,combined-audio-image,IMG_5861.JPG,4_jackson_33.wav,jackson,4
107,combined-audio-image,IMG_4480.JPG,4_nicolas_23.wav,nicolas,4
108,combined-audio-image,IMG_4729.JPG,4_yweweler_19.wav,yweweler,4
109,combined-audio-image,IMG_5720.JPG,4_jackson_26.wav,jackson,4
110,combined-audio-image,IMG_4648.JPG,4_jackson_34.wav,jackson,4
111,combined-audio-image,IMG_4407.JPG,4_theo_15.wav,theo,4
112,combined-audio-image,IMG_5541.JPG,4_theo_3.wav,theo,4
113,combined-audio-image,IMG_5011.JPG,4_nicolas_18.wav,nicolas,4
114,combined-audio-image,IMG_5669.JPG,4_jackson_43.wav,jackson,4
115,combined-audio-image,IMG_5426.JPG,4_theo_12.wav,theo,4
116,combined-audio-image,IMG_4800.JPG,4_nicolas_37.wav,nicolas,4
117,combined-audio-image,IMG_5270.JPG,4_yweweler_18.wav,yweweler,4
118,combined-audio-image,IMG_4163.JPG,4_nicolas_45.wav,nicolas,4
119,combined-audio-image,IMG_5531.JPG,4_yweweler_23.wav,yweweler,4
120,combined-audio-image,IMG_5155.JPG,3_jackson_18.wav,jackson,3
121,combined-audio-image,IMG_5984.JPG,3_theo_12.wav,theo,3
122,combined-audio-image,IMG_5145.JPG,3_jackson_2.wav,jackson,3
123,combined-audio-image,IMG_4809.JPG,3_nicolas_3.wav,nicolas,3
124,combined-audio-image,IMG_5819.JPG,3_yweweler_30.wav,yweweler,3
125,combined-audio-image,IMG_5688.JPG,3_yweweler_16.wav,yweweler,3
126,combined-audio-image,IMG_5383.JPG,3_theo_15.wav,theo,3
127,combined-audio-image,IMG_5216.JPG,3_yweweler_13.wav,yweweler,3
128,combined-audio-image,IMG_5321.JPG,3_yweweler_32.wav,yweweler,3
129,combined-audio-image,IMG_4728.JPG,3_nicolas_5.wav,nicolas,3
130,combined-audio-image,IMG_4677.JPG,3_theo_18.wav,theo,3
131,combined-audio-image,IMG_4449.JPG,3_nicolas_45.wav,nicolas,3
132,combined-audio-image,IMG_4062.JPG,3_nicolas_16.wav,nicolas,3
133,combined-audio-image,IMG_5510.JPG,3_jackson_36.wav,jackson,3
134,combined-audio-image,IMG_5066.JPG,3_theo_42.wav,theo,3
135,combined-audio-image,IMG_4331.JPG,3_theo_29.wav,theo,3
136,combined-audio-image,IMG_5279.JPG,3_nicolas_46.wav,nicolas,3
137,combined-audio-image,IMG_4142.JPG,3_yweweler_39.wav,yweweler,3
138,combined-audio-image,IMG_5248.JPG,3_jackson_38.wav,jackson,3
139,combined-audio-image,IMG_5490.JPG,3_jackson_25.wav,jackson,3
140,combined-audio-image,IMG_1272.JPG,2_nicolas_48.wav,nicolas,2
141,combined-audio-image,IMG_5176.JPG,2_yweweler_48.wav,yweweler,2
142,combined-audio-image,IMG_4468.JPG,2_yweweler_44.wav,yweweler,2
143,combined-audio-image,IMG_5697.JPG,2_nicolas_47.wav,nicolas,2
144,combined-audio-image,IMG_1140.JPG,2_nicolas_18.wav,nicolas,2
145,combined-audio-image,IMG_4235.JPG,2_theo_21.wav,theo,2
146,combined-audio-image,IMG_5637.JPG,2_jackson_39.wav,jackson,2
147,combined-audio-image,IMG_4535.JPG,2_jackson_7.wav,jackson,2
148,combined-audio-image,IMG_4393.JPG,2_nicolas_11.wav,nicolas,2
149,combined-audio-image,IMG_4545.JPG,2_yweweler_36.wav,yweweler,2
150,combined-audio-image,IMG_5382.JPG,2_theo_9.wav,theo,2
151,combined-audio-image,IMG_4415.JPG,2_yweweler_29.wav,yweweler,2
152,combined-audio-image,IMG_4747.JPG,2_yweweler_39.wav,yweweler,2
153,combined-audio-image,IMG_4717.JPG,2_theo_26.wav,theo,2
154,combined-audio-image,IMG_1201.JPG,2_jackson_15.wav,jackson,2
155,combined-audio-image,IMG_5499.JPG,2_theo_33.wav,theo,2
156,combined-audio-image,IMG_5909.JPG,2_theo_30.wav,theo,2
157,combined-audio-image,IMG_4576.JPG,2_jackson_12.wav,jackson,2
158,combined-audio-image,IMG_4737.JPG,2_nicolas_42.wav,nicolas,2
159,combined-audio-image,IMG_4626.JPG,2_jackson_4.wav,jackson,2
160,combined-audio-image,IMG_4110.JPG,1_jackson_39.wav,jackson,1
161,combined-audio-image,IMG_5939.JPG,1_nicolas_34.wav,nicolas,1
162,combined-audio-image,IMG_5008.JPG,1_theo_13.wav,theo,1
163,combined-audio-image,IMG_4267.JPG,1_theo_35.wav,theo,1
164,combined-audio-image,IMG_5636.JPG,1_jackson_38.wav,jackson,1
165,combined-audio-image,IMG_4255.JPG,1_theo_19.wav,theo,1
166,combined-audio-image,IMG_5245.JPG,1_nicolas_20.wav,nicolas,1
167,combined-audio-image,IMG_4437.JPG,1_nicolas_18.wav,nicolas,1
168,combined-audio-image,IMG_1159.JPG,1_yweweler_45.wav,yweweler,1
169,combined-audio-image,IMG_5767.JPG,1_jackson_23.wav,jackson,1
170,combined-audio-image,IMG_4130.JPG,1_yweweler_27.wav,yweweler,1
171,combined-audio-image,IMG_4467.JPG,1_theo_36.wav,theo,1
172,combined-audio-image,IMG_4404.JPG,1_yweweler_41.wav,yweweler,1
173,combined-audio-image,IMG_4070.JPG,1_jackson_5.wav,jackson,1
174,combined-audio-image,IMG_5498.JPG,1_yweweler_29.wav,yweweler,1
175,combined-audio-image,IMG_5391.JPG,1_nicolas_0.wav,nicolas,1
176,combined-audio-image,IMG_5457.JPG,1_jackson_48.wav,jackson,1
177,combined-audio-image,IMG_4090.JPG,1_nicolas_8.wav,nicolas,1
178,combined-audio-image,IMG_5381.JPG,1_theo_39.wav,theo,1
179,combined-audio-image,IMG_5992.JPG,1_yweweler_35.wav,yweweler,1
180,combined-audio-image,IMG_4403.JPG,0_theo_34.wav,theo,0
181,combined-audio-image,IMG_5971.JPG,0_yweweler_25.wav,yweweler,0
182,combined-audio-image,IMG_4584.JPG,0_nicolas_38.wav,nicolas,0
183,combined-audio-image,IMG_4099.JPG,0_yweweler_5.wav,yweweler,0
184,combined-audio-image,IMG_5887.JPG,0_yweweler_46.wav,yweweler,0
185,combined-audio-image,IMG_5101.JPG,0_theo_28.wav,theo,0
186,combined-audio-image,IMG_5877.JPG,0_nicolas_31.wav,nicolas,0
187,combined-audio-image,IMG_5796.JPG,0_jackson_5.wav,jackson,0
188,combined-audio-image,IMG_4624.JPG,0_theo_12.wav,theo,0
189,combined-audio-image,IMG_5370.JPG,0_jackson_40.wav,jackson,0
190,combined-audio-image,IMG_4594.JPG,0_jackson_6.wav,jackson,0
191,combined-audio-image,IMG_4936.JPG,0_theo_10.wav,theo,0
192,combined-audio-image,IMG_5826.JPG,0_yweweler_10.wav,yweweler,0
193,combined-audio-image,IMG_5950.JPG,0_nicolas_17.wav,nicolas,0
194,combined-audio-image,IMG_4684.JPG,0_nicolas_27.wav,nicolas,0
195,combined-audio-image,IMG_5635.JPG,0_jackson_15.wav,jackson,0
196,combined-audio-image,IMG_5476.JPG,0_nicolas_9.wav,nicolas,0
197,combined-audio-image,IMG_5685.JPG,0_yweweler_8.wav,yweweler,0
198,combined-audio-image,IMG_4715.JPG,0_theo_26.wav,theo,0
199,combined-audio-image,IMG_5726.JPG,0_jackson_17.wav,jackson,0
