,data_type,image_file_name,audio_file_name,speaker,label
28,combined-audio-image,IMG_4117.JPG,8_yweweler_14.wav,yweweler,8
29,combined-audio-image,IMG_4179.JPG,8_theo_39.wav,theo,8
30,combined-audio-image,IMG_4562.JPG,8_nicolas_19.wav,nicolas,8
31,combined-audio-image,IMG_4552.JPG,8_jackson_28.wav,jackson,8
32,combined-audio-image,IMG_4047.JPG,8_theo_26.wav,theo,8
33,combined-audio-image,IMG_5388.JPG,8_yweweler_6.wav,yweweler,8
34,combined-audio-image,IMG_1299.JPG,8_jackson_23.wav,jackson,8
35,combined-audio-image,IMG_5600.JPG,8_yweweler_3.wav,yweweler,8
36,combined-audio-image,IMG_4484.JPG,8_theo_6.wav,theo,8
37,combined-audio-image,IMG_5398.JPG,8_yweweler_18.wav,yweweler,8
38,combined-audio-image,IMG_5420.JPG,8_jackson_43.wav,jackson,8
39,combined-audio-image,IMG_4336.JPG,8_theo_8.wav,theo,8
40,combined-audio-image,IMG_5419.JPG,7_yweweler_19.wav,yweweler,7
41,combined-audio-image,IMG_4086.JPG,7_jackson_10.wav,jackson,7
42,combined-audio-image,IMG_4611.JPG,7_yweweler_33.wav,yweweler,7
43,combined-audio-image,IMG_4993.JPG,7_nicolas_40.wav,nicolas,7
44,combined-audio-image,IMG_5672.JPG,7_jackson_44.wav,jackson,7
45,combined-audio-image,IMG_4313.JPG,7_theo_1.wav,theo,7
46,combined-audio-image,IMG_5377.JPG,7_nicolas_44.wav,nicolas,7
47,combined-audio-image,IMG_5612.JPG,7_jackson_7.wav,jackson,7
48,combined-audio-image,IMG_4701.JPG,7_theo_19.wav,theo,7
49,combined-audio-image,IMG_5429.JPG,7_jackson_28.wav,jackson,7
50,combined-audio-image,IMG_4952.JPG,7_yweweler_2.wav,yweweler,7
51,combined-audio-image,IMG_4431.JPG,7_yweweler_28.wav,yweweler,7
52,combined-audio-image,IMG_5060.JPG,7_nicolas_24.wav,nicolas,7
53,combined-audio-image,IMG_4303.JPG,7_yweweler_6.wav,yweweler,7
54,combined-audio-image,IMG_4377.JPG,7_theo_46.wav,theo,7
55,combined-audio-image,IMG_4463.JPG,7_theo_15.wav,theo,7
56,combined-audio-image,IMG_5632.JPG,7_jackson_35.wav,jackson,7
57,combined-audio-image,IMG_1319.JPG,7_theo_17.wav,theo,7
58,combined-audio-image,IMG_4116.JPG,7_nicolas_27.wav,nicolas,7
59,combined-audio-image,IMG_4200.JPG,7_nicolas_30.wav,nicolas,7
60,combined-audio-image,IMG_4782.JPG,6_jackson_31.wav,jackson,6
61,combined-audio-image,IMG_4962.JPG,6_theo_44.wav,theo,6
62,combined-audio-image,IMG_5406.JPG,6_yweweler_49.wav,yweweler,6
63,combined-audio-image,IMG_4992.JPG,6_theo_36.wav,theo,6
64,combined-audio-image,IMG_4302.JPG,6_yweweler_19.wav,yweweler,6
65,combined-audio-image,IMG_5199.JPG,6_yweweler_24.wav,yweweler,6
66,combined-audio-image,IMG_5802.JPG,6_theo_24.wav,theo,6
67,combined-audio-image,IMG_1225.JPG,6_jackson_26.wav,jackson,6
68,combined-audio-image,IMG_4312.JPG,6_theo_28.wav,theo,6
69,combined-audio-image,IMG_5762.JPG,6_jackson_29.wav,jackson,6
70,combined-audio-image,IMG_5691.JPG,6_nicolas_26.wav,nicolas,6
71,combined-audio-image,IMG_5293.JPG,6_yweweler_0.wav,yweweler,6
72,combined-audio-image,IMG_5452.JPG,6_nicolas_8.wav,nicolas,6
73,combined-audio-image,IMG_5138.JPG,6_yweweler_41.wav,yweweler,6
74,combined-audio-image,IMG_4550.JPG,6_theo_8.wav,theo,6
75,combined-audio-image,IMG_4640.JPG,6_jackson_12.wav,jackson,6
76,combined-audio-image,IMG_5482.JPG,6_nicolas_6.wav,nicolas,6
77,combined-audio-image,IMG_5493.JPG,6_nicolas_33.wav,nicolas,6
78,combined-audio-image,IMG_4272.JPG,6_nicolas_48.wav,nicolas,6
79,combined-audio-image,IMG_5661.JPG,6_jackson_11.wav,jackson,6
80,combined-audio-image,IMG_4461.JPG,5_yweweler_24.wav,yweweler,5
81,combined-audio-image,IMG_4770.JPG,5_nicolas_44.wav,nicolas,5
82,combined-audio-image,IMG_5567.JPG,5_nicolas_14.wav,nicolas,5
83,combined-audio-image,IMG_5821.JPG,5_yweweler_43.wav,yweweler,5
84,combined-audio-image,IMG_5731.JPG,5_nicolas_22.wav,nicolas,5
85,combined-audio-image,IMG_1265.JPG,5_theo_24.wav,theo,5
86,combined-audio-image,IMG_5492.JPG,5_nicolas_4.wav,nicolas,5
87,combined-audio-image,IMG_5313.JPG,5_yweweler_23.wav,yweweler,5
88,combined-audio-image,IMG_4941.JPG,5_theo_26.wav,theo,5
89,combined-audio-image,IMG_4791.JPG,5_jackson_48.wav,jackson,5
90,combined-audio-image,IMG_5365.JPG,5_jackson_20.wav,jackson,5
91,combined-audio-image,IMG_4186.JPG,5_yweweler_12.wav,yweweler,5
92,combined-audio-image,IMG_5395.JPG,5_jackson_26.wav,jackson,5
93,combined-audio-image,IMG_4481.JPG,5_jackson_9.wav,jackson,5
94,combined-audio-image,IMG_5290.JPG,5_theo_13.wav,theo,5
95,combined-audio-image,IMG_5710.JPG,5_yweweler_48.wav,yweweler,5
96,combined-audio-image,IMG_5872.JPG,5_theo_36.wav,theo,5
97,combined-audio-image,IMG_4311.JPG,5_jackson_40.wav,jackson,5
98,combined-audio-image,IMG_4931.JPG,5_nicolas_20.wav,nicolas,5
99,combined-audio-image,IMG_5512.JPG,5_theo_49.wav,theo,5
100,combined-audio-image,IMG_4153.JPG,4_yweweler_46.wav,yweweler,4
101,combined-audio-image,IMG_4053.JPG,4_jackson_32.wav,jackson,4
102,combined-audio-image,IMG_4385.JPG,4_nicolas_29.wav,nicolas,4
103,combined-audio-image,IMG_1295.JPG,4_jackson_21.wav,jackson,4
104,combined-audio-image,IMG_4270.JPG,4_yweweler_39.wav,yweweler,4
105,combined-audio-image,IMG_4321.JPG,4_nicolas_22.wav,nicolas,4
106,combined-audio-image,IMG_5146.JPG,4_theo_22.wav,theo,4
107,combined-audio-image,IMG_4290.JPG,4_nicolas_16.wav,nicolas,4
108,combined-audio-image,IMG_4678.JPG,4_theo_42.wav,theo,4
109,combined-audio-image,IMG_4083.JPG,4_jackson_35.wav,jackson,4
110,combined-audio-image,IMG_4113.JPG,4_jackson_23.wav,jackson,4
111,combined-audio-image,IMG_5167.JPG,4_yweweler_24.wav,yweweler,4
112,combined-audio-image,IMG_4490.JPG,4_jackson_15.wav,jackson,4
113,combined-audio-image,IMG_5649.JPG,4_theo_21.wav,theo,4
114,combined-audio-image,IMG_4143.JPG,4_theo_14.wav,theo,4
115,combined-audio-image,IMG_4417.JPG,4_theo_49.wav,theo,4
116,combined-audio-image,IMG_5374.JPG,4_nicolas_9.wav,nicolas,4
117,combined-audio-image,IMG_4588.JPG,4_nicolas_4.wav,nicolas,4
118,combined-audio-image,IMG_1243.JPG,4_yweweler_6.wav,yweweler,4
119,combined-audio-image,IMG_5301.JPG,4_yweweler_35.wav,yweweler,4
120,combined-audio-image,IMG_5749.JPG,3_jackson_28.wav,jackson,3
121,combined-audio-image,IMG_4989.JPG,3_theo_27.wav,theo,3
122,combined-audio-image,IMG_1161.JPG,3_theo_11.wav,theo,3
123,combined-audio-image,IMG_1212.JPG,3_nicolas_8.wav,nicolas,3
124,combined-audio-image,IMG_4152.JPG,3_yweweler_1.wav,yweweler,3
125,combined-audio-image,IMG_4536.JPG,3_theo_43.wav,theo,3
126,combined-audio-image,IMG_4174.JPG,3_jackson_48.wav,jackson,3
127,combined-audio-image,IMG_5809.JPG,3_theo_30.wav,theo,3
128,combined-audio-image,IMG_4687.JPG,3_nicolas_18.wav,nicolas,3
129,combined-audio-image,IMG_5595.JPG,3_yweweler_21.wav,yweweler,3
130,combined-audio-image,IMG_4112.JPG,3_nicolas_33.wav,nicolas,3
131,combined-audio-image,IMG_4162.JPG,3_jackson_0.wav,jackson,3
132,combined-audio-image,IMG_4577.JPG,3_jackson_21.wav,jackson,3
133,combined-audio-image,IMG_5056.JPG,3_yweweler_2.wav,yweweler,3
134,combined-audio-image,IMG_4889.JPG,3_nicolas_25.wav,nicolas,3
135,combined-audio-image,IMG_4799.JPG,3_jackson_8.wav,jackson,3
136,combined-audio-image,IMG_4567.JPG,3_yweweler_19.wav,yweweler,3
137,combined-audio-image,IMG_4351.JPG,3_yweweler_20.wav,yweweler,3
138,combined-audio-image,IMG_5425.JPG,3_theo_13.wav,theo,3
139,combined-audio-image,IMG_5648.JPG,3_nicolas_12.wav,nicolas,3
140,combined-audio-image,IMG_4938.JPG,2_theo_18.wav,theo,2
141,combined-audio-image,IMG_4898.JPG,2_nicolas_35.wav,nicolas,2
142,combined-audio-image,IMG_4908.JPG,2_theo_13.wav,theo,2
143,combined-audio-image,IMG_5930.JPG,2_yweweler_25.wav,yweweler,2
144,combined-audio-image,IMG_4998.JPG,2_nicolas_32.wav,nicolas,2
145,combined-audio-image,IMG_5124.JPG,2_yweweler_34.wav,yweweler,2
146,combined-audio-image,IMG_5687.JPG,2_jackson_21.wav,jackson,2
147,combined-audio-image,IMG_5778.JPG,2_yweweler_24.wav,yweweler,2
148,combined-audio-image,IMG_1130.JPG,2_theo_23.wav,theo,2
149,combined-audio-image,IMG_1191.JPG,2_nicolas_22.wav,nicolas,2
150,combined-audio-image,IMG_5808.JPG,2_jackson_18.wav,jackson,2
151,combined-audio-image,IMG_4131.JPG,2_yweweler_8.wav,yweweler,2
152,combined-audio-image,IMG_4706.JPG,2_yweweler_42.wav,yweweler,2
153,combined-audio-image,IMG_5093.JPG,2_theo_8.wav,theo,2
154,combined-audio-image,IMG_1282.JPG,2_nicolas_10.wav,nicolas,2
155,combined-audio-image,IMG_1324.JPG,2_theo_10.wav,theo,2
156,combined-audio-image,IMG_5818.JPG,2_jackson_3.wav,jackson,2
157,combined-audio-image,IMG_5299.JPG,2_jackson_29.wav,jackson,2
158,combined-audio-image,IMG_4767.JPG,2_nicolas_25.wav,nicolas,2
159,combined-audio-image,IMG_5174.JPG,2_jackson_46.wav,jackson,2
160,combined-audio-image,IMG_5951.JPG,1_theo_26.wav,theo,1
161,combined-audio-image,IMG_1281.JPG,1_nicolas_19.wav,nicolas,1
162,combined-audio-image,IMG_4777.JPG,1_yweweler_13.wav,yweweler,1
163,combined-audio-image,IMG_5277.JPG,1_theo_5.wav,theo,1
164,combined-audio-image,IMG_5413.JPG,1_yweweler_40.wav,yweweler,1
165,combined-audio-image,IMG_1210.JPG,1_yweweler_9.wav,yweweler,1
166,combined-audio-image,IMG_1261.JPG,1_theo_34.wav,theo,1
167,combined-audio-image,IMG_5164.JPG,1_yweweler_46.wav,yweweler,1
168,combined-audio-image,IMG_5194.JPG,1_theo_42.wav,theo,1
169,combined-audio-image,IMG_4234.JPG,1_jackson_40.wav,jackson,1
170,combined-audio-image,IMG_5309.JPG,1_nicolas_41.wav,nicolas,1
171,combined-audio-image,IMG_4927.JPG,1_yweweler_28.wav,yweweler,1
172,combined-audio-image,IMG_5235.JPG,1_nicolas_11.wav,nicolas,1
173,combined-audio-image,IMG_5717.JPG,1_jackson_46.wav,jackson,1
174,combined-audio-image,IMG_4625.JPG,1_nicolas_39.wav,nicolas,1
175,combined-audio-image,IMG_5919.JPG,1_jackson_32.wav,jackson,1
176,combined-audio-image,IMG_4615.JPG,1_jackson_1.wav,jackson,1
177,combined-audio-image,IMG_4140.JPG,1_theo_20.wav,theo,1
178,combined-audio-image,IMG_4766.JPG,1_jackson_36.wav,jackson,1
179,combined-audio-image,IMG_5757.JPG,1_nicolas_5.wav,nicolas,1
180,combined-audio-image,IMG_4109.JPG,0_jackson_32.wav,jackson,0
181,combined-audio-image,IMG_4776.JPG,0_theo_22.wav,theo,0
182,combined-audio-image,IMG_5625.JPG,0_theo_21.wav,theo,0
183,combined-audio-image,IMG_5142.JPG,0_nicolas_21.wav,nicolas,0
184,combined-audio-image,IMG_5537.JPG,0_yweweler_32.wav,yweweler,0
185,combined-audio-image,IMG_5466.JPG,0_nicolas_12.wav,nicolas,0
186,combined-audio-image,IMG_5183.JPG,0_theo_0.wav,theo,0
187,combined-audio-image,IMG_4926.JPG,0_yweweler_27.wav,yweweler,0
188,combined-audio-image,IMG_4423.JPG,0_yweweler_22.wav,yweweler,0
189,combined-audio-image,IMG_5562.JPG,0_theo_1.wav,theo,0
190,combined-audio-image,IMG_4170.JPG,0_theo_19.wav,theo,0
191,combined-audio-image,IMG_5746.JPG,0_jackson_0.wav,jackson,0
192,combined-audio-image,IMG_5074.JPG,0_nicolas_35.wav,nicolas,0
193,combined-audio-image,IMG_1199.JPG,0_yweweler_12.wav,yweweler,0
194,combined-audio-image,IMG_5776.JPG,0_yweweler_1.wav,yweweler,0
195,combined-audio-image,IMG_4755.JPG,0_jackson_49.wav,jackson,0
196,combined-audio-image,IMG_5132.JPG,0_nicolas_41.wav,nicolas,0
197,combined-audio-image,IMG_4674.JPG,0_jackson_43.wav,jackson,0
198,combined-audio-image,IMG_1219.JPG,0_nicolas_40.wav,nicolas,0
199,combined-audio-image,IMG_5582.JPG,0_jackson_19.wav,jackson,0
